,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
14964,14964,14964,14964,14964,14964,14964,14964,14964,26351,43.000,3205,5,5,5,5,5,4,5,4,4,4,4,5,4,4,0,0.0
14965,14965,14965,14965,14965,14965,14965,14965,14965,117381,21.000,1294,1,4,1,1,5,1,5,5,5,2,4,4,5,5,22,29.0
14966,14966,14966,14966,14966,14966,14966,14966,14966,67908,34.000,1205,3,4,3,3,5,3,5,5,4,5,3,3,4,5,3,0.0
14967,14967,14967,14967,14967,14967,14967,14967,14967,37725,11.000,944,1,3,1,3,2,1,2,2,2,2,4,2,3,2,120,108.0
14968,14968,14968,14968,14968,14968,14968,14968,14968,80693,61.000,748,2,5,5,5,2,2,2,2,4,5,2,3,3,2,0,0.0
14969,14969,14969,14969,14969,14969,14969,14969,14969,125151,59.000,1840,5,5,5,5,2,1,4,5,5,5,5,2,5,4,18,19.0
14970,14970,14970,14970,14970,14970,14970,14970,14970,94842,37.000,239,2,3,3,3,2,4,4,2,2,2,2,2,2,4,0,0.0
14971,14971,14971,14971,14971,14971,14971,14971,14971,13444,35.000,2863,4,4,4,4,3,5,5,3,3,4,3,5,3,4,22,19.0
14972,14972,14972,14972,14972,14972,14972,14972,14972,15833,43.000,195,1,2,2,2,1,4,3,1,1,1,1,2,1,2,2,0.0
14973,14973,14973,14973,14973,14973,14973,14973,14973,83273,27.000,1979,5,5,5,4,4,5,4,4,5,3,3,2,4,4,0,0.0
14974,14974,14974,14974,14974,14974,14974,14974,14974,88941,35.000,1199,1,1,1,4,3,1,3,3,4,2,5,4,5,3,1,0.0
14975,14975,14975,14975,14975,14975,14975,14975,14975,44461,51.000,1627,1,1,1,1,2,4,5,4,4,4,5,5,4,2,0,0.0
14976,14976,14976,14976,14976,14976,14976,14976,14976,2837,40.000,409,5,5,5,5,4,4,4,5,5,5,5,5,5,4,0,7.0
14977,14977,14977,14977,14977,14977,14977,14977,14977,63019,50.000,3107,5,5,1,5,2,4,5,5,5,4,5,5,5,3,14,5.0
14978,14978,14978,14978,14978,14978,14978,14978,14978,39985,47.000,1262,4,1,1,1,3,5,3,3,3,4,3,5,3,3,0,1.0
14979,14979,14979,14979,14979,14979,14979,14979,14979,76390,24.000,531,3,2,3,4,5,3,5,5,1,5,3,3,3,5,0,16.0
14980,14980,14980,14980,14980,14980,14980,14980,14980,16447,36.000,2675,3,3,3,3,5,3,3,3,3,3,3,3,3,3,53,68.0
14981,14981,14981,14981,14981,14981,14981,14981,14981,82248,66.000,405,3,5,3,2,3,2,2,3,4,4,5,2,5,2,210,211.0
14982,14982,14982,14982,14982,14982,14982,14982,14982,65751,32.000,1061,2,4,2,1,4,2,4,4,3,2,5,4,4,4,129,118.0
14983,14983,14983,14983,14983,14983,14983,14983,14983,8148,27.000,125,1,1,1,4,4,1,4,4,3,4,4,4,4,4,0,0.0
14984,14984,14984,14984,14984,14984,14984,14984,14984,6155,24.000,475,3,3,3,3,3,3,3,3,3,5,4,1,3,3,15,11.0
14985,14985,14985,14985,14985,14985,14985,14985,14985,103756,51.000,2108,3,3,3,3,4,4,5,4,4,4,4,3,4,4,31,43.0
14986,14986,14986,14986,14986,14986,14986,14986,14986,26266,32.000,859,3,1,3,3,3,3,3,3,2,1,4,2,3,3,0,0.0
14987,14987,14987,14987,14987,14987,14987,14987,14987,89399,33.000,3362,4,4,4,4,5,5,4,5,3,3,5,3,5,5,5,0.0
14988,14988,14988,14988,14988,14988,14988,14988,14988,21367,48.000,1862,2,5,5,5,2,3,3,2,2,2,2,1,2,2,7,12.0
14989,14989,14989,14989,14989,14989,14989,14989,14989,107180,56.000,668,3,1,1,1,1,3,3,3,3,3,3,4,3,3,0,0.0
14990,14990,14990,14990,14990,14990,14990,14990,14990,82746,47.000,3244,1,5,5,5,2,4,4,1,1,1,1,2,1,4,23,17.0
14991,14991,14991,14991,14991,14991,14991,14991,14991,57261,40.000,2389,2,4,4,4,5,3,4,2,2,2,2,1,2,2,0,0.0
14992,14992,14992,14992,14992,14992,14992,14992,14992,16908,55.000,746,4,4,4,3,4,3,3,3,2,4,4,3,4,3,183,152.0
14993,14993,14993,14993,14993,14993,14993,14993,14993,79267,37.000,998,1,2,2,2,1,1,1,1,3,4,3,1,3,1,0,93.0
14994,14994,14994,14994,14994,14994,14994,14994,14994,58280,41.000,2835,4,4,4,4,5,3,2,5,5,5,5,5,5,4,1,0.0
14995,14995,14995,14995,14995,14995,14995,14995,14995,23272,43.000,3172,3,1,1,1,3,2,3,3,3,3,3,1,3,4,32,50.0
14996,14996,14996,14996,14996,14996,14996,14996,14996,10418,49.000,517,1,1,1,1,3,4,5,4,4,4,4,4,4,3,2,17.0
14997,14997,14997,14997,14997,14997,14997,14997,14997,110555,56.000,674,5,5,5,5,3,5,5,5,5,5,5,5,5,4,58,53.0
14998,14998,14998,14998,14998,14998,14998,14998,14998,34849,52.000,301,2,1,2,3,4,3,4,1,1,2,1,4,1,2,0,0.0
14999,14999,14999,14999,14999,14999,14999,14999,14999,114030,15.000,1838,2,5,2,3,2,2,2,2,4,4,3,5,5,2,0,0.0
15000,15000,15000,15000,15000,15000,15000,15000,15000,106288,9.000,689,1,4,1,2,5,1,5,5,4,3,5,5,5,5,0,4.0
15001,15001,15001,15001,15001,15001,15001,15001,15001,93751,42.000,368,1,1,1,1,4,4,3,1,1,1,1,3,1,3,15,12.0
15002,15002,15002,15002,15002,15002,15002,15002,15002,25287,32.000,321,3,5,4,2,1,4,1,1,2,5,1,1,4,1,9,17.0
15003,15003,15003,15003,15003,15003,15003,15003,15003,16796,44.000,1017,4,4,4,4,4,4,4,4,5,2,4,1,3,4,0,0.0
15004,15004,15004,15004,15004,15004,15004,15004,15004,8066,25.000,125,3,4,3,3,2,3,2,2,3,3,5,4,5,2,0,0.0
15005,15005,15005,15005,15005,15005,15005,15005,15005,80238,38.000,1269,5,5,5,5,2,5,2,2,3,2,4,5,5,2,8,3.0
15006,15006,15006,15006,15006,15006,15006,15006,15006,93760,56.000,368,1,5,1,2,5,1,5,5,1,2,2,2,1,5,2,0.0
15007,15007,15007,15007,15007,15007,15007,15007,15007,46007,61.000,483,4,2,2,2,4,4,4,4,3,5,1,2,2,4,0,0.0
15008,15008,15008,15008,15008,15008,15008,15008,15008,77950,44.000,3291,1,1,5,1,5,4,5,5,5,5,5,5,5,5,15,0.0
15009,15009,15009,15009,15009,15009,15009,15009,15009,38077,46.000,2599,1,5,5,5,3,4,4,1,1,1,1,1,1,2,0,0.0
15010,15010,15010,15010,15010,15010,15010,15010,15010,85142,45.000,696,5,2,5,5,4,4,4,4,4,4,4,3,4,3,1,7.0
15011,15011,15011,15011,15011,15011,15011,15011,15011,18454,33.000,190,2,0,2,1,1,2,1,1,5,3,3,3,5,1,0,0.0
15012,15012,15012,15012,15012,15012,15012,15012,15012,112713,36.000,323,3,3,3,3,4,3,4,4,2,5,3,4,4,4,42,50.0
15013,15013,15013,15013,15013,15013,15013,15013,15013,29138,23.000,954,3,5,3,4,3,3,3,3,4,5,5,4,4,3,0,0.0
15014,15014,15014,15014,15014,15014,15014,15014,15014,6791,27.000,1960,2,4,3,4,2,2,2,2,4,5,3,2,3,2,20,13.0
15015,15015,15015,15015,15015,15015,15015,15015,15015,90261,58.000,3516,4,4,4,4,3,5,5,4,4,4,4,5,4,3,0,0.0
15016,15016,15016,15016,15016,15016,15016,15016,15016,104556,49.000,3114,1,1,1,1,2,4,5,5,5,5,5,4,5,4,30,23.0
15017,15017,15017,15017,15017,15017,15017,15017,15017,30199,39.000,261,4,1,1,1,4,4,4,4,3,1,2,5,4,4,0,0.0
15018,15018,15018,15018,15018,15018,15018,15018,15018,63057,54.000,862,2,3,2,4,4,2,5,4,1,4,4,1,3,4,0,0.0
15019,15019,15019,15019,15019,15019,15019,15019,15019,123141,48.000,3708,1,1,1,1,4,2,3,1,1,1,1,3,1,2,1,2.0
15020,15020,15020,15020,15020,15020,15020,15020,15020,46467,40.000,3821,3,3,3,3,2,4,4,4,4,4,5,4,4,4,0,0.0
15021,15021,15021,15021,15021,15021,15021,15021,15021,21948,31.000,503,3,4,4,4,3,3,3,3,1,2,3,2,3,3,0,0.0
15022,15022,15022,15022,15022,15022,15022,15022,15022,11631,8.000,771,2,4,3,1,4,3,4,4,4,3,4,4,4,4,23,6.0
15023,15023,15023,15023,15023,15023,15023,15023,15023,69647,48.000,569,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0.0
15024,15024,15024,15024,15024,15024,15024,15024,15024,15013,51.000,557,4,5,5,5,4,3,4,4,4,4,4,3,4,3,0,0.0
15025,15025,15025,15025,15025,15025,15025,15025,15025,61019,45.000,1802,2,2,2,2,4,4,4,1,3,2,5,4,3,4,19,74.0
15026,15026,15026,15026,15026,15026,15026,15026,15026,7189,24.000,135,1,2,1,3,1,1,1,1,4,4,4,1,4,1,5,2.0
15027,15027,15027,15027,15027,15027,15027,15027,15027,87764,46.000,214,2,2,2,2,3,5,4,5,5,5,4,4,5,5,0,10.0
15028,15028,15028,15028,15028,15028,15028,15028,15028,88030,54.000,2837,2,2,2,2,2,4,4,5,5,5,5,5,5,4,19,19.0
15029,15029,15029,15029,15029,15029,15029,15029,15029,71058,44.000,802,4,3,4,3,5,2,3,2,2,4,2,1,2,4,103,108.0
15030,15030,15030,15030,15030,15030,15030,15030,15030,106465,41.000,1300,1,1,1,1,3,4,5,5,5,5,5,5,5,3,9,0.0
15031,15031,15031,15031,15031,15031,15031,15031,15031,8068,58.000,335,2,2,2,4,2,2,2,2,4,1,3,4,3,2,0,4.0
15032,15032,15032,15032,15032,15032,15032,15032,15032,47692,14.000,1242,1,4,1,1,1,1,1,1,3,2,4,5,4,1,1,0.0
15033,15033,15033,15033,15033,15033,15033,15033,15033,76219,32.000,1399,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,0.0
15034,15034,15034,15034,15034,15034,15034,15034,15034,101115,45.000,583,2,2,2,2,5,5,5,4,4,4,4,4,4,5,16,15.0
15035,15035,15035,15035,15035,15035,15035,15035,15035,118501,22.000,369,2,4,2,3,5,2,5,5,3,4,4,4,5,5,17,9.0
15036,15036,15036,15036,15036,15036,15036,15036,15036,11557,36.000,2303,3,3,3,3,3,4,5,4,4,4,4,3,4,4,10,0.0
15037,15037,15037,15037,15037,15037,15037,15037,15037,29736,58.000,1731,3,3,3,3,3,4,4,4,4,4,4,5,4,3,12,12.0
15038,15038,15038,15038,15038,15038,15038,15038,15038,76770,16.000,689,5,0,5,3,1,5,1,1,4,4,5,5,4,1,0,0.0
15039,15039,15039,15039,15039,15039,15039,15039,15039,49738,30.000,2121,3,3,3,3,5,5,3,5,2,2,1,4,1,5,10,10.0
15040,15040,15040,15040,15040,15040,15040,15040,15040,35205,23.000,1056,1,1,1,1,4,4,4,4,3,1,3,2,4,4,0,0.0
15041,15041,15041,15041,15041,15041,15041,15041,15041,3202,69.000,585,3,4,3,3,4,3,4,4,4,5,5,5,4,4,33,20.0
15042,15042,15042,15042,15042,15042,15042,15042,15042,4045,63.000,419,3,2,3,4,4,3,3,3,3,3,3,3,3,2,19,23.0
15043,15043,15043,15043,15043,15043,15043,15043,15043,110929,8.000,581,2,5,2,1,4,2,4,4,5,3,4,4,5,4,0,5.0
15044,15044,15044,15044,15044,15044,15044,15044,15044,65883,32.000,1389,3,2,3,3,3,3,3,3,3,1,3,4,4,3,72,53.0
15045,15045,15045,15045,15045,15045,15045,15045,15045,129733,23.000,337,5,3,5,2,5,5,5,5,3,2,5,5,5,5,0,12.0
15046,15046,15046,15046,15046,15046,15046,15046,15046,104531,52.000,1047,3,3,3,3,2,4,4,4,4,4,4,5,4,5,0,0.0
15047,15047,15047,15047,15047,15047,15047,15047,15047,109935,69.000,1052,1,4,1,4,5,1,2,5,3,4,5,3,4,5,70,58.0
15048,15048,15048,15048,15048,15048,15048,15048,15048,107226,12.000,1751,2,5,2,3,2,2,2,2,1,4,3,3,4,2,1,0.0
15049,15049,15049,15049,15049,15049,15049,15049,15049,30968,38.000,1024,3,2,3,2,5,3,1,5,3,2,3,1,3,5,10,14.0
15050,15050,15050,15050,15050,15050,15050,15050,15050,55214,38.000,1009,2,2,2,1,1,2,1,1,4,2,5,3,4,1,35,17.0
15051,15051,15051,15051,15051,15051,15051,15051,15051,19794,67.000,760,3,5,3,3,1,3,1,1,1,5,3,4,1,1,6,0.0
15052,15052,15052,15052,15052,15052,15052,15052,15052,113159,11.000,677,4,4,4,2,2,4,2,2,3,5,4,5,5,2,18,3.0
15053,15053,15053,15053,15053,15053,15053,15053,15053,116173,40.000,325,5,2,5,4,5,5,5,5,2,1,3,1,4,5,0,1.0
15054,15054,15054,15054,15054,15054,15054,15054,15054,102397,50.000,223,3,4,3,3,2,3,3,2,1,3,4,2,3,2,0,0.0
15055,15055,15055,15055,15055,15055,15055,15055,15055,37737,16.000,944,1,2,1,2,2,1,2,2,2,1,2,3,2,2,0,0.0
15056,15056,15056,15056,15056,15056,15056,15056,15056,38052,58.000,1197,2,1,5,1,3,3,3,2,2,2,2,4,2,3,20,2.0
15057,15057,15057,15057,15057,15057,15057,15057,15057,23861,61.000,522,1,4,1,1,2,1,2,2,4,2,4,5,4,2,0,0.0
15058,15058,15058,15058,15058,15058,15058,15058,15058,112414,37.000,819,4,2,2,2,4,4,4,4,4,4,3,3,3,4,12,8.0
15059,15059,15059,15059,15059,15059,15059,15059,15059,90131,38.000,2188,2,5,5,5,2,2,2,3,3,3,3,2,2,2,133,121.0
15060,15060,15060,15060,15060,15060,15060,15060,15060,87088,22.000,594,4,1,1,1,4,4,5,4,3,1,2,5,3,4,36,23.0
15061,15061,15061,15061,15061,15061,15061,15061,15061,51141,9.000,447,4,5,5,1,5,5,3,5,3,4,5,5,4,5,0,0.0
15062,15062,15062,15062,15062,15062,15062,15062,15062,70443,35.000,2569,0,4,0,4,5,3,4,5,5,1,1,1,5,2,0,5.0
15063,15063,15063,15063,15063,15063,15063,15063,15063,95787,45.000,237,1,4,1,3,4,1,4,4,5,3,4,3,5,4,0,0.0
15064,15064,15064,15064,15064,15064,15064,15064,15064,92648,58.000,453,1,5,1,1,1,1,1,1,5,2,4,5,4,1,0,0.0
15065,15065,15065,15065,15065,15065,15065,15065,15065,111244,58.000,1849,3,3,3,3,5,3,4,5,5,5,5,4,5,4,0,0.0
15066,15066,15066,15066,15066,15066,15066,15066,15066,104979,42.000,2351,0,0,0,3,4,5,4,3,3,1,1,4,3,3,0,0.0
15067,15067,15067,15067,15067,15067,15067,15067,15067,24051,33.000,427,3,4,3,3,2,3,2,2,4,2,4,1,1,2,28,42.0
15068,15068,15068,15068,15068,15068,15068,15068,15068,74147,44.000,769,3,3,3,3,5,3,3,3,3,3,3,1,3,4,0,0.0
15069,15069,15069,15069,15069,15069,15069,15069,15069,106656,40.000,1590,2,2,3,2,3,5,4,4,4,4,4,3,4,4,13,20.0
15070,15070,15070,15070,15070,15070,15070,15070,15070,93055,43.000,297,1,1,2,1,5,5,5,5,5,5,5,3,5,3,10,0.0
15071,15071,15071,15071,15071,15071,15071,15071,15071,1073,38.000,102,2,4,2,3,1,2,1,1,3,5,5,4,4,1,3,0.0
15072,15072,15072,15072,15072,15072,15072,15072,15072,128351,44.000,2694,1,1,1,1,2,4,4,4,4,4,4,5,4,5,0,0.0
15073,15073,15073,15073,15073,15073,15073,15073,15073,61374,18.000,679,5,3,4,3,2,4,2,2,5,4,5,5,4,2,0,0.0
15074,15074,15074,15074,15074,15074,15074,15074,15074,94353,61.000,323,1,1,1,5,5,1,5,5,3,3,4,5,5,5,0,0.0
15075,15075,15075,15075,15075,15075,15075,15075,15075,52806,55.000,2402,1,0,1,4,2,5,4,2,2,1,2,3,2,3,60,106.0
15076,15076,15076,15076,15076,15076,15076,15076,15076,16829,63.000,645,2,1,2,4,3,2,2,3,2,2,3,1,4,3,0,0.0
15077,15077,15077,15077,15077,15077,15077,15077,15077,16171,44.000,277,5,3,3,3,5,5,5,4,4,3,3,5,2,5,420,407.0
15078,15078,15078,15078,15078,15078,15078,15078,15078,122204,43.000,2204,3,1,4,1,2,3,3,3,3,4,3,1,3,1,0,10.0
15079,15079,15079,15079,15079,15079,15079,15079,15079,89347,60.000,1587,1,1,1,3,2,1,2,2,3,3,3,2,3,2,0,11.0
15080,15080,15080,15080,15080,15080,15080,15080,15080,98590,28.000,861,3,3,3,3,1,3,1,1,3,5,4,4,4,1,87,65.0
15081,15081,15081,15081,15081,15081,15081,15081,15081,102448,52.000,414,4,1,4,2,3,4,3,3,4,5,2,4,2,3,3,0.0
15082,15082,15082,15082,15082,15082,15082,15082,15082,5318,19.000,383,2,2,2,2,2,2,4,2,1,1,3,4,3,2,18,41.0
15083,15083,15083,15083,15083,15083,15083,15083,15083,85403,44.000,152,0,4,0,5,4,4,5,1,1,1,1,5,1,4,14,0.0
15084,15084,15084,15084,15084,15084,15084,15084,15084,1112,26.000,102,4,4,4,3,2,4,2,2,4,3,4,5,5,2,0,0.0
15085,15085,15085,15085,15085,15085,15085,15085,15085,127109,29.000,621,2,1,2,3,3,2,3,3,1,4,2,1,3,3,4,0.0
15086,15086,15086,15086,15086,15086,15086,15086,15086,49656,38.000,262,0,0,0,2,1,4,5,3,3,3,3,3,3,5,0,7.0
15087,15087,15087,15087,15087,15087,15087,15087,15087,116500,25.000,337,4,3,4,4,1,4,1,1,4,1,3,1,3,1,68,63.0
15088,15088,15088,15088,15088,15088,15088,15088,15088,104115,45.000,2737,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0.0
15089,15089,15089,15089,15089,15089,15089,15089,15089,23784,42.000,3874,3,3,3,3,4,5,2,5,5,5,5,1,5,3,16,12.0
15090,15090,15090,15090,15090,15090,15090,15090,15090,20366,9.000,287,2,2,2,3,1,2,1,1,2,5,3,1,3,1,2,5.0
15091,15091,15091,15091,15091,15091,15091,15091,15091,121082,9.000,920,3,5,4,3,2,4,3,2,4,5,4,3,5,2,0,0.0
15092,15092,15092,15092,15092,15092,15092,15092,15092,106858,55.000,577,4,4,4,4,2,4,4,3,3,3,3,3,3,5,11,0.0
15093,15093,15093,15093,15093,15093,15093,15093,15093,113119,25.000,479,3,4,3,3,5,3,5,5,1,3,3,4,4,5,99,90.0
15094,15094,15094,15094,15094,15094,15094,15094,15094,10203,40.000,2025,4,4,4,4,2,4,4,4,4,4,4,4,4,3,0,0.0
15095,15095,15095,15095,15095,15095,15095,15095,15095,50323,23.000,2670,5,5,5,5,5,5,5,5,1,3,2,4,4,5,0,0.0
15096,15096,15096,15096,15096,15096,15096,15096,15096,72131,34.000,2129,3,3,5,3,3,4,4,3,3,3,3,3,3,3,5,0.0
15097,15097,15097,15097,15097,15097,15097,15097,15097,36290,38.000,2008,5,5,2,5,4,4,5,5,5,4,5,3,5,2,22,33.0
15098,15098,15098,15098,15098,15098,15098,15098,15098,33297,13.000,101,2,5,2,3,3,2,2,3,3,4,5,3,4,3,0,1.0
15099,15099,15099,15099,15099,15099,15099,15099,15099,62294,41.000,3660,1,1,1,1,3,5,5,3,3,4,3,4,3,4,0,0.0
15100,15100,15100,15100,15100,15100,15100,15100,15100,97226,20.000,1476,2,4,2,1,5,2,5,5,3,3,5,4,4,5,0,0.0
15101,15101,15101,15101,15101,15101,15101,15101,15101,50236,17.000,109,3,3,3,3,5,5,5,5,2,2,5,2,2,5,0,0.0
15102,15102,15102,15102,15102,15102,15102,15102,15102,85147,28.000,689,4,4,4,3,3,4,3,3,5,2,5,4,5,3,22,5.0
15103,15103,15103,15103,15103,15103,15103,15103,15103,42785,50.000,1118,3,1,1,1,3,3,3,3,1,3,2,3,3,3,0,25.0
15104,15104,15104,15104,15104,15104,15104,15104,15104,86420,26.000,760,3,3,3,4,1,3,1,1,3,3,4,3,3,1,0,0.0
15105,15105,15105,15105,15105,15105,15105,15105,15105,129026,25.000,2704,2,2,2,3,2,3,5,2,4,4,3,5,1,5,152,191.0
15106,15106,15106,15106,15106,15106,15106,15106,15106,35202,40.000,1011,4,3,5,3,4,4,4,4,4,4,1,3,5,4,0,0.0
15107,15107,15107,15107,15107,15107,15107,15107,15107,95081,61.000,248,5,4,5,5,3,5,2,3,3,2,5,4,5,3,0,0.0
15108,15108,15108,15108,15108,15108,15108,15108,15108,14666,23.000,430,4,3,4,2,3,4,3,3,5,4,3,1,3,3,0,0.0
15109,15109,15109,15109,15109,15109,15109,15109,15109,52725,48.000,406,3,4,4,4,5,4,4,4,4,3,4,3,4,3,15,0.0
15110,15110,15110,15110,15110,15110,15110,15110,15110,90823,56.000,240,3,5,3,3,2,5,4,4,4,4,4,4,4,4,0,7.0
15111,15111,15111,15111,15111,15111,15111,15111,15111,45768,31.000,391,5,5,4,5,4,4,4,4,4,3,3,2,4,4,0,0.0
15112,15112,15112,15112,15112,15112,15112,15112,15112,117481,40.000,2218,3,3,3,3,5,4,5,3,3,4,3,3,3,3,0,0.0
15113,15113,15113,15113,15113,15113,15113,15113,15113,117874,35.000,2987,2,2,2,2,2,4,4,5,5,5,5,4,5,3,6,0.0
15114,15114,15114,15114,15114,15114,15114,15114,15114,99016,29.000,479,3,5,3,3,1,3,1,1,4,4,4,5,4,1,0,3.0
15115,15115,15115,15115,15115,15115,15115,15115,15115,67960,41.000,1464,5,5,5,5,2,5,4,4,4,4,4,5,4,4,4,0.0
15116,15116,15116,15116,15116,15116,15116,15116,15116,67539,42.000,1205,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0.0
15117,15117,15117,15117,15117,15117,15117,15117,15117,78138,28.000,1768,0,0,0,2,4,4,4,4,4,2,5,3,4,4,6,17.0
15118,15118,15118,15118,15118,15118,15118,15118,15118,99816,55.000,2077,3,3,5,3,2,5,5,4,4,4,4,4,4,5,5,8.0
15119,15119,15119,15119,15119,15119,15119,15119,15119,44799,47.000,802,3,3,3,3,2,3,2,2,2,2,3,3,4,2,0,1.0
15120,15120,15120,15120,15120,15120,15120,15120,15120,14748,39.000,463,1,2,1,3,5,1,5,5,2,4,3,1,4,5,51,111.0
15121,15121,15121,15121,15121,15121,15121,15121,15121,103298,63.000,1371,3,4,2,1,5,3,4,1,1,2,1,4,1,3,24,21.0
15122,15122,15122,15122,15122,15122,15122,15122,15122,1358,63.000,113,5,2,5,5,5,5,5,5,5,5,5,3,5,3,0,0.0
15123,15123,15123,15123,15123,15123,15123,15123,15123,26126,30.000,404,5,2,2,2,5,5,5,5,2,5,3,4,5,5,0,0.0
15124,15124,15124,15124,15124,15124,15124,15124,15124,20984,43.000,803,2,5,2,1,2,2,2,2,5,2,3,1,5,2,0,0.0
15125,15125,15125,15125,15125,15125,15125,15125,15125,50250,43.000,153,3,3,3,3,5,4,4,3,3,3,3,1,3,3,0,0.0
15126,15126,15126,15126,15126,15126,15126,15126,15126,56912,41.000,1209,4,4,4,4,4,4,4,5,4,3,4,4,4,4,158,177.0
15127,15127,15127,15127,15127,15127,15127,15127,15127,6526,28.000,646,4,3,4,3,2,4,2,2,4,2,3,4,3,2,4,0.0
15128,15128,15128,15128,15128,15128,15128,15128,15128,16840,66.000,645,3,1,3,3,2,4,4,3,3,3,4,3,3,4,0,1.0
15129,15129,15129,15129,15129,15129,15129,15129,15129,81008,58.000,3747,2,2,2,2,5,5,5,5,5,5,5,5,5,5,0,31.0
15130,15130,15130,15130,15130,15130,15130,15130,15130,79793,50.000,2274,4,4,4,4,5,4,4,4,4,4,4,3,4,4,0,17.0
15131,15131,15131,15131,15131,15131,15131,15131,15131,64848,27.000,282,2,1,1,1,2,2,2,2,4,2,2,4,3,2,112,108.0
15132,15132,15132,15132,15132,15132,15132,15132,15132,73899,25.000,2218,1,0,1,3,4,1,4,4,5,4,4,4,4,4,2,6.0
15133,15133,15133,15133,15133,15133,15133,15133,15133,105730,25.000,1892,2,2,2,2,2,2,2,2,4,5,4,1,3,2,0,0.0
15134,15134,15134,15134,15134,15134,15134,15134,15134,54183,49.000,1000,2,3,3,3,1,4,4,2,2,2,2,1,2,4,0,0.0
15135,15135,15135,15135,15135,15135,15135,15135,15135,120911,42.000,861,3,3,3,1,5,3,5,5,4,2,4,4,4,5,32,23.0
15136,15136,15136,15136,15136,15136,15136,15136,15136,120439,37.000,366,3,5,5,5,3,3,3,3,4,2,3,5,1,3,0,0.0
15137,15137,15137,15137,15137,15137,15137,15137,15137,116771,18.000,390,4,5,4,3,2,4,2,2,2,4,4,4,5,2,0,0.0
15138,15138,15138,15138,15138,15138,15138,15138,15138,29965,37.000,261,4,4,4,4,4,3,1,5,5,5,5,5,5,2,0,0.0
15139,15139,15139,15139,15139,15139,15139,15139,15139,35513,43.000,1076,1,5,1,3,4,5,5,2,2,1,2,4,2,4,0,0.0
15140,15140,15140,15140,15140,15140,15140,15140,15140,66661,45.000,978,1,1,1,1,3,5,4,4,4,4,4,3,4,5,0,0.0
15141,15141,15141,15141,15141,15141,15141,15141,15141,40517,58.000,175,3,3,3,3,5,3,3,2,2,3,2,3,2,1,0,0.0
15142,15142,15142,15142,15142,15142,15142,15142,15142,103700,42.000,405,0,5,0,4,4,0,4,4,4,4,5,5,4,4,0,0.0
15143,15143,15143,15143,15143,15143,15143,15143,15143,86736,18.000,1747,2,3,2,4,1,2,1,1,3,2,3,1,3,1,28,44.0
15144,15144,15144,15144,15144,15144,15144,15144,15144,75746,39.000,1915,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0
15145,15145,15145,15145,15145,15145,15145,15145,15145,87669,21.000,591,1,4,1,3,2,1,2,2,1,5,3,2,3,2,0,27.0
15146,15146,15146,15146,15146,15146,15146,15146,15146,106070,58.000,302,3,3,3,2,4,5,5,1,1,3,1,3,1,1,11,11.0
15147,15147,15147,15147,15147,15147,15147,15147,15147,37944,15.000,1068,4,5,4,5,4,4,4,4,1,4,5,1,2,4,2,0.0
15148,15148,15148,15148,15148,15148,15148,15148,15148,56226,54.000,1585,2,5,2,1,5,2,5,5,5,5,4,3,5,5,19,14.0
15149,15149,15149,15149,15149,15149,15149,15149,15149,106481,43.000,1624,3,3,3,3,3,1,3,3,3,3,3,4,3,3,45,55.0
15150,15150,15150,15150,15150,15150,15150,15150,15150,55145,66.000,1379,4,3,4,3,4,4,4,4,1,3,2,4,3,4,15,5.0
15151,15151,15151,15151,15151,15151,15151,15151,15151,125090,34.000,361,3,4,4,4,1,4,1,1,4,1,4,2,3,1,22,12.0
15152,15152,15152,15152,15152,15152,15152,15152,15152,102976,54.000,490,5,5,5,5,2,5,5,5,5,4,5,5,5,3,0,0.0
15153,15153,15153,15153,15153,15153,15153,15153,15153,1149,63.000,282,1,5,1,4,3,4,4,4,4,1,4,3,4,4,35,28.0
15154,15154,15154,15154,15154,15154,15154,15154,15154,76082,43.000,269,4,4,4,4,4,4,4,4,2,3,1,4,1,4,0,0.0
15155,15155,15155,15155,15155,15155,15155,15155,15155,47961,45.000,550,3,0,3,2,3,3,3,3,4,5,4,3,5,3,0,0.0
15156,15156,15156,15156,15156,15156,15156,15156,15156,25651,27.000,526,4,5,4,4,5,4,5,5,5,4,4,4,5,5,0,0.0
15157,15157,15157,15157,15157,15157,15157,15157,15157,52101,64.000,438,3,4,3,4,3,4,5,3,3,3,3,5,3,4,0,0.0
15158,15158,15158,15158,15158,15158,15158,15158,15158,35629,67.000,1035,2,5,2,1,4,5,4,1,1,2,1,3,1,3,0,0.0
